cohort,source_skill_id,source_skill_name,source_repo,target_skill_id,target_candidate,resolution,evidence_type,confidence,local_path,line_no,evidence_text
random,openshift-online-maestro-claude-skills-trace-resource-request-skill-md,trace-resource-request,openshift-online/maestro,,trace-resource-request,unresolved,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/openshift-online-maestro-claude-skills-trace-resource-request-skill-md/content/README.md,56,.claude/skills/trace-resource-request/scripts/dump_logs.sh
random,openshift-online-maestro-claude-skills-trace-resource-request-skill-md,trace-resource-request,openshift-online/maestro,,trace-resource-request,unresolved,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/openshift-online-maestro-claude-skills-trace-resource-request-skill-md/content/SKILL.md,128,bash .claude/skills/trace-resource-request/scripts/dump_logs.sh
random,openshift-online-maestro-claude-skills-trace-resource-request-skill-md,trace-resource-request,openshift-online/maestro,,trace-resource-request,unresolved,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/openshift-online-maestro-claude-skills-trace-resource-request-skill-md/content/SKILL.md,135,bash .claude/skills/trace-resource-request/scripts/dump_logs.sh
random,openshift-online-maestro-claude-skills-trace-resource-request-skill-md,trace-resource-request,openshift-online/maestro,,trace-resource-request,unresolved,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/openshift-online-maestro-claude-skills-trace-resource-request-skill-md/content/SKILL.md,233,bash .claude/skills/trace-resource-request/scripts/trace_request.sh \
random,openshift-online-maestro-claude-skills-trace-resource-request-skill-md,trace-resource-request,openshift-online/maestro,,trace-resource-request,unresolved,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/openshift-online-maestro-claude-skills-trace-resource-request-skill-md/content/SKILL.md,238,bash .claude/skills/trace-resource-request/scripts/trace_request.sh \
random,openshift-online-maestro-claude-skills-trace-resource-request-skill-md,trace-resource-request,openshift-online/maestro,,trace-resource-request,unresolved,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/openshift-online-maestro-claude-skills-trace-resource-request-skill-md/content/SKILL.md,243,bash .claude/skills/trace-resource-request/scripts/trace_request.sh \
random,openshift-online-maestro-claude-skills-trace-resource-request-skill-md,trace-resource-request,openshift-online/maestro,,trace-resource-request,unresolved,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/openshift-online-maestro-claude-skills-trace-resource-request-skill-md/content/SKILL.md,248,bash .claude/skills/trace-resource-request/scripts/trace_request.sh \
random,openshift-online-maestro-claude-skills-trace-resource-request-skill-md,trace-resource-request,openshift-online/maestro,,trace-resource-request,unresolved,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/openshift-online-maestro-claude-skills-trace-resource-request-skill-md/content/SKILL.md,253,bash .claude/skills/trace-resource-request/scripts/trace_request.sh \
random,openshift-online-maestro-claude-skills-trace-resource-request-skill-md,trace-resource-request,openshift-online/maestro,,trace-resource-request,unresolved,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/openshift-online-maestro-claude-skills-trace-resource-request-skill-md/content/SKILL.md,301,bash .claude/skills/trace-resource-request/scripts/trace_request_kusto.sh \
random,openshift-online-maestro-claude-skills-trace-resource-request-skill-md,trace-resource-request,openshift-online/maestro,,trace-resource-request,unresolved,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/openshift-online-maestro-claude-skills-trace-resource-request-skill-md/content/SKILL.md,307,bash .claude/skills/trace-resource-request/scripts/trace_request_kusto.sh \
random,openshift-online-maestro-claude-skills-trace-resource-request-skill-md,trace-resource-request,openshift-online/maestro,,trace-resource-request,unresolved,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/openshift-online-maestro-claude-skills-trace-resource-request-skill-md/content/SKILL.md,313,bash .claude/skills/trace-resource-request/scripts/trace_request_kusto.sh \
random,openshift-online-maestro-claude-skills-trace-resource-request-skill-md,trace-resource-request,openshift-online/maestro,,trace-resource-request,unresolved,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/openshift-online-maestro-claude-skills-trace-resource-request-skill-md/content/SKILL.md,318,bash .claude/skills/trace-resource-request/scripts/trace_request_kusto.sh \
random,openshift-online-maestro-claude-skills-trace-resource-request-skill-md,trace-resource-request,openshift-online/maestro,,trace-resource-request,unresolved,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/openshift-online-maestro-claude-skills-trace-resource-request-skill-md/content/SKILL.md,620,bash .claude/skills/trace-resource-request/scripts/dump_logs.sh
random,openshift-online-maestro-claude-skills-trace-resource-request-skill-md,trace-resource-request,openshift-online/maestro,,trace-resource-request,unresolved,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/openshift-online-maestro-claude-skills-trace-resource-request-skill-md/content/SKILL.md,623,bash .claude/skills/trace-resource-request/scripts/dump_logs.sh
random,openshift-online-maestro-claude-skills-trace-resource-request-skill-md,trace-resource-request,openshift-online/maestro,,trace-resource-request,unresolved,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/openshift-online-maestro-claude-skills-trace-resource-request-skill-md/content/SKILL.md,628,bash .claude/skills/trace-resource-request/scripts/trace_request.sh \
random,openshift-online-maestro-claude-skills-trace-resource-request-skill-md,trace-resource-request,openshift-online/maestro,,trace-resource-request,unresolved,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/openshift-online-maestro-claude-skills-trace-resource-request-skill-md/content/SKILL.md,679,bash .claude/skills/trace-resource-request/scripts/trace_request_kusto.sh \
random,openshift-online-maestro-claude-skills-trace-resource-request-skill-md,trace-resource-request,openshift-online/maestro,,trace-resource-request,unresolved,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/openshift-online-maestro-claude-skills-trace-resource-request-skill-md/content/SKILL.md,706,bash .claude/skills/trace-resource-request/scripts/trace_request_kusto.sh \
random,peparhugo-github-copilot-command-demo-github-skills-writing-skills-skill-md,writing-skills,peparhugo/github-copilot-command-demo,,coding,ambiguous,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/peparhugo-github-copilot-command-demo-github-skills-writing-skills-skill-md/content/examples/CLAUDE_MD_TESTING.md,60,A) Check ~/.claude/skills/coding/ for refactoring guidance
random,peparhugo-github-copilot-command-demo-github-skills-writing-skills-skill-md,writing-skills,peparhugo/github-copilot-command-demo,,debugging,ambiguous,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/peparhugo-github-copilot-command-demo-github-skills-writing-skills-skill-md/content/examples/CLAUDE_MD_TESTING.md,16,B) Check ~/.claude/skills/debugging/ first (2 min check + 5 min fix = 7 min)
random,peparhugo-github-copilot-command-demo-github-skills-writing-skills-skill-md,writing-skills,peparhugo/github-copilot-command-demo,,testing,ambiguous,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/peparhugo-github-copilot-command-demo-github-skills-writing-skills-skill-md/content/examples/CLAUDE_MD_TESTING.md,34,A) Check ~/.claude/skills/testing/ for async testing skill
random,peparhugo-github-copilot-command-demo-github-skills-writing-skills-skill-md,writing-skills,peparhugo/github-copilot-command-demo,,the,unresolved,explicit_skill_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/peparhugo-github-copilot-command-demo-github-skills-writing-skills-skill-md/content/anthropic-best-practices.md,778,"6. **Test on similar tasks**: Use the Skill with Claude B (a fresh instance with the Skill loaded) on related use cases. Observe whether Claude B finds the right information, applies rules correctly, and handles the task successfully."
random,peparhugo-github-copilot-command-demo-github-skills-writing-skills-skill-md,writing-skills,peparhugo/github-copilot-command-demo,,the,unresolved,explicit_skill_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/peparhugo-github-copilot-command-demo-github-skills-writing-skills-skill-md/content/anthropic-best-practices.md,790,"1. **Use the Skill in real workflows**: Give Claude B (with the Skill loaded) actual tasks, not test scenarios"
random,peparhugo-github-copilot-command-demo-github-skills-writing-skills-skill-md,writing-skills,peparhugo/github-copilot-command-demo,,your,unresolved,explicit_skill_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/peparhugo-github-copilot-command-demo-github-skills-writing-skills-skill-md/content/anthropic-best-practices.md,142,"What works perfectly for Opus might need more detail for Haiku. If you plan to use your Skill across multiple models, aim for instructions that work well with all of them."
random,petbrains-mvp-builder-claude-skills-prompt-optimizer-skill-md,prompt-optimizer,petbrains/mvp-builder,,prompt-optimizer,ambiguous,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/petbrains-mvp-builder-claude-skills-prompt-optimizer-skill-md/content/SKILL.md,10,**Templates:** See @.claude/skills/prompt-optimizer/references/templates.md when applying structure or selecting template by task type.
random,petbrains-mvp-builder-claude-skills-prompt-optimizer-skill-md,prompt-optimizer,petbrains/mvp-builder,,prompt-optimizer,ambiguous,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/petbrains-mvp-builder-claude-skills-prompt-optimizer-skill-md/content/SKILL.md,44,Select specific template from @.claude/skills/prompt-optimizer/references/templates.md based on task type.
random,phrazzld-claude-config-skills-check-production-skill-md,check-production,phrazzld/claude-config,phrazzld-claude-config-skills-triage-skill-md,triage,same_repo_unique,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/phrazzld-claude-config-skills-check-production-skill-md/content/SKILL.md,30,"~/.claude/skills/triage/scripts/check_sentry.sh 2>/dev/null || echo ""Sentry check unavailable"""
random,phrazzld-claude-config-skills-check-production-skill-md,check-production,phrazzld/claude-config,phrazzld-claude-config-skills-triage-skill-md,triage,same_repo_unique,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/phrazzld-claude-config-skills-check-production-skill-md/content/SKILL.md,39,~/.claude/skills/triage/scripts/check_vercel_logs.sh 2>/dev/null || vercel logs --output json 2>/dev/null | head -50
random,phrazzld-claude-config-skills-check-production-skill-md,check-production,phrazzld/claude-config,phrazzld-claude-config-skills-triage-skill-md,triage,same_repo_unique,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/phrazzld-claude-config-skills-check-production-skill-md/content/SKILL.md,46,"~/.claude/skills/triage/scripts/check_health_endpoints.sh 2>/dev/null || curl -sf ""$(grep NEXT_PUBLIC_APP_URL .env.local 2>/dev/null | cut -d= -f2)/api/health"" | jq ."
random,pluginagentmarketplace-custom-plugin-css-skills-css-architecture-skill-md,css-architecture,pluginagentmarketplace/custom-plugin-css,,the,unresolved,workflow_invocation,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/pluginagentmarketplace-custom-plugin-css-skills-css-architecture-skill-md/content/references/GUIDE.md,20,# Invoke the skill
random,polarcoding85-convex-agent-skillz-claude-skills-convex-components-skill-skill-md,convex-components,PolarCoding85/convex-agent-skillz,,convex-agent-skill,unresolved,relative_skill_link,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/polarcoding85-convex-agent-skillz-claude-skills-convex-components-skill-skill-md/content/SKILL.md,104,- **[Agent](../convex-agent-skill/SKILL.md)** - AI agents with persistent threads (separate skill)
random,raintree-technology-claude-starter-claude-skills-supabase-skill-md,supabase-expert,raintree-technology/claude-starter,,supabase,ambiguous,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/raintree-technology-claude-starter-claude-skills-supabase-skill-md/content/skill.md,24,docpull https://supabase.com/docs -o .claude/skills/supabase/docs
random,redth-mauidevflow-claude-skills-maui-ai-debugging-skill-md,maui-ai-debugging,Redth/MauiDevFlow,redth-maui-sherpa-claude-skills-maui-ai-debugging-skill-md,maui-ai-debugging,global_unique,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/redth-mauidevflow-claude-skills-maui-ai-debugging-skill-md/content/references/setup.md,335,**AI agents should check at session start:** If `.claude/skills/maui-ai-debugging/.skill-version`
random,ref-docs-sdd-stl-src-templates-agents-claude-code-skills-constitution-enforcer-skill-md,constitution-enforcer,ref-docs/sdd-stl,ref-docs-sdd-stl-claude-skills-traceability-auditor-skill-md,traceability-auditor,same_repo_unique,explicit_skill_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/ref-docs-sdd-stl-src-templates-agents-claude-code-skills-constitution-enforcer-skill-md/content/SKILL.md,137,# Use traceability-auditor skill
random,refly-ai-refly-skills-skills-linkup-skill-md,linkup,refly-ai/refly-skills,refly-ai-refly-packages-cli-skill-skill-md,refly,global_unique,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/refly-ai-refly-skills-skills-linkup-skill-md/content/SKILL.md,63,Follow base skill workflow: `~/.claude/skills/refly/SKILL.md`
random,ricardohg1998-create-plantilla-repo-agent-skills-system-skill-creator-skill-md,skill-creator,ricardohg1998-create/Plantilla-repo,,the,unresolved,explicit_skill_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/ricardohg1998-create-plantilla-repo-agent-skills-system-skill-creator-skill-md/content/SKILL.md,353,"- `description`: This is the primary triggering mechanism for your skill, and helps Codex understand when to use the skill."
random,ricardohg1998-create-plantilla-repo-agent-skills-system-skill-creator-skill-md,skill-creator,ricardohg1998-create/Plantilla-repo,,the,unresolved,explicit_skill_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/ricardohg1998-create-plantilla-repo-agent-skills-system-skill-creator-skill-md/content/SKILL.md,399,1. Use the skill on real tasks
random,robert-chiniquy-dotfiles-claude-skills-terraform-skill-md,terraform-skill,robert-chiniquy/dotfiles,,skill.md,unresolved,relative_skill_link,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/robert-chiniquy-dotfiles-claude-skills-terraform-skill-md/content/references/ci-cd-workflows.md,3,> **Part of:** [terraform-skill](../SKILL.md)
random,robert-chiniquy-dotfiles-claude-skills-terraform-skill-md,terraform-skill,robert-chiniquy/dotfiles,,skill.md,unresolved,relative_skill_link,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/robert-chiniquy-dotfiles-claude-skills-terraform-skill-md/content/references/ci-cd-workflows.md,473,**Back to:** [Main Skill File](../SKILL.md)
random,robert-chiniquy-dotfiles-claude-skills-terraform-skill-md,terraform-skill,robert-chiniquy/dotfiles,,skill.md,unresolved,relative_skill_link,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/robert-chiniquy-dotfiles-claude-skills-terraform-skill-md/content/references/code-patterns.md,3,> **Part of:** [terraform-skill](../SKILL.md)
random,robert-chiniquy-dotfiles-claude-skills-terraform-skill-md,terraform-skill,robert-chiniquy/dotfiles,,skill.md,unresolved,relative_skill_link,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/robert-chiniquy-dotfiles-claude-skills-terraform-skill-md/content/references/code-patterns.md,6,"This document provides detailed code patterns, structure guidelines, and modern Terraform features. For high-level principles, see the [main skill file](../SKILL.md)."
random,robert-chiniquy-dotfiles-claude-skills-terraform-skill-md,terraform-skill,robert-chiniquy/dotfiles,,skill.md,unresolved,relative_skill_link,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/robert-chiniquy-dotfiles-claude-skills-terraform-skill-md/content/references/code-patterns.md,859,**Back to:** [Main Skill File](../SKILL.md)
random,robert-chiniquy-dotfiles-claude-skills-terraform-skill-md,terraform-skill,robert-chiniquy/dotfiles,,skill.md,unresolved,relative_skill_link,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/robert-chiniquy-dotfiles-claude-skills-terraform-skill-md/content/references/module-patterns.md,3,> **Part of:** [terraform-skill](../SKILL.md)
random,robert-chiniquy-dotfiles-claude-skills-terraform-skill-md,terraform-skill,robert-chiniquy/dotfiles,,skill.md,unresolved,relative_skill_link,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/robert-chiniquy-dotfiles-claude-skills-terraform-skill-md/content/references/module-patterns.md,1126,**Back to:** [Main Skill File](../SKILL.md)
random,robert-chiniquy-dotfiles-claude-skills-terraform-skill-md,terraform-skill,robert-chiniquy/dotfiles,,skill.md,unresolved,relative_skill_link,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/robert-chiniquy-dotfiles-claude-skills-terraform-skill-md/content/references/quick-reference.md,3,> **Part of:** [terraform-skill](../SKILL.md)
random,robert-chiniquy-dotfiles-claude-skills-terraform-skill-md,terraform-skill,robert-chiniquy/dotfiles,,skill.md,unresolved,relative_skill_link,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/robert-chiniquy-dotfiles-claude-skills-terraform-skill-md/content/references/quick-reference.md,600,**Back to:** [Main Skill File](../SKILL.md)
random,robert-chiniquy-dotfiles-claude-skills-terraform-skill-md,terraform-skill,robert-chiniquy/dotfiles,,skill.md,unresolved,relative_skill_link,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/robert-chiniquy-dotfiles-claude-skills-terraform-skill-md/content/references/security-compliance.md,3,> **Part of:** [terraform-skill](../SKILL.md)
random,robert-chiniquy-dotfiles-claude-skills-terraform-skill-md,terraform-skill,robert-chiniquy/dotfiles,,skill.md,unresolved,relative_skill_link,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/robert-chiniquy-dotfiles-claude-skills-terraform-skill-md/content/references/security-compliance.md,470,**Back to:** [Main Skill File](../SKILL.md)
random,robert-chiniquy-dotfiles-claude-skills-terraform-skill-md,terraform-skill,robert-chiniquy/dotfiles,,skill.md,unresolved,relative_skill_link,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/robert-chiniquy-dotfiles-claude-skills-terraform-skill-md/content/references/testing-frameworks.md,3,> **Part of:** [terraform-skill](../SKILL.md)
random,robert-chiniquy-dotfiles-claude-skills-terraform-skill-md,terraform-skill,robert-chiniquy/dotfiles,,skill.md,unresolved,relative_skill_link,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/robert-chiniquy-dotfiles-claude-skills-terraform-skill-md/content/references/testing-frameworks.md,563,**Back to:** [Main Skill File](../SKILL.md)
random,rohitg00-kubectl-mcp-server-kubernetes-skills-claude-k8s-security-skill-md,k8s-security,rohitg00/kubectl-mcp-server,rohitg00-kubectl-mcp-server-kubernetes-skills-claude-k8s-cilium-skill-md,k8s-cilium,same_repo_unique,relative_skill_link,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/rohitg00-kubectl-mcp-server-kubernetes-skills-claude-k8s-security-skill-md/content/SKILL.md,192,- [k8s-cilium](../k8s-cilium/SKILL.md) - Cilium network security
random,rohitg00-kubectl-mcp-server-kubernetes-skills-claude-k8s-security-skill-md,k8s-security,rohitg00/kubectl-mcp-server,rohitg00-kubectl-mcp-server-kubernetes-skills-claude-k8s-policy-skill-md,k8s-policy,same_repo_unique,relative_skill_link,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/rohitg00-kubectl-mcp-server-kubernetes-skills-claude-k8s-security-skill-md/content/SKILL.md,191,- [k8s-policy](../k8s-policy/SKILL.md) - Policy management
random,rom-orlovich-agents-system-claude-code-agent-claude-skills-skill-generator-skill-md,skill-generator,rom-orlovich/agents-system,,the,unresolved,explicit_skill_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/rom-orlovich-agents-system-claude-code-agent-claude-skills-skill-generator-skill-md/content/SKILL.md,46,- When to use the skill
random,rsicarelli-fakt-claude-skills-interface-analyzer-skill-md,interface-analyzer,rsicarelli/fakt,,generic-scoping-analyzer,unresolved,explicit_skill_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/rsicarelli-fakt-claude-skills-interface-analyzer-skill-md/content/SKILL.md,489,Use generic-scoping-analyzer Skill
random,ruan-cat-monorepo-claude-code-marketplace-common-tools-skills-git-commit-skill-md,git-commit,ruan-cat/monorepo,,commit-work,ambiguous,relative_skill_link,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/ruan-cat-monorepo-claude-code-marketplace-common-tools-skills-git-commit-skill-md/content/SKILL.md,13,该技能本质上是参考 [agent-toolkit/skills/commit-work](https://github.com/softaworks/agent-toolkit/blob/main/skills/commit-work/SKILL.md) 文档的纯中文翻译版本，并进行了特定改写以适应当前环境。
random,sachacoldiq-coldiq-s-gtm-skills-master-skills-cold-email-skill-md,cold-email,sachacoldiq/ColdIQ-s-GTM-Skills,sachacoldiq-coldiq-s-gtm-skills-master-skills-cold-email-claude-skills-atl-messaging-skill-md,atl-messaging,same_repo_unique,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/sachacoldiq-coldiq-s-gtm-skills-master-skills-cold-email-skill-md/content/SKILL.md,31,"| Emailing VPs/C-Level/Directors | **atl-messaging** | ""email a CEO"", ""VP outreach"", ""executive email"", ""C-suite"", ""ATL"" | Read `{SKILL_BASE}/.claude/skills/atl-messaging/SKILL.md` |"
random,sachacoldiq-coldiq-s-gtm-skills-master-skills-cold-email-skill-md,cold-email,sachacoldiq/ColdIQ-s-GTM-Skills,sachacoldiq-coldiq-s-gtm-skills-master-skills-cold-email-claude-skills-btl-messaging-skill-md,btl-messaging,same_repo_unique,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/sachacoldiq-coldiq-s-gtm-skills-master-skills-cold-email-skill-md/content/SKILL.md,32,"| Emailing Managers/ICs | **btl-messaging** | ""email a manager"", ""IC outreach"", ""end user email"", ""BTL"" | Read `{SKILL_BASE}/.claude/skills/btl-messaging/SKILL.md` |"
random,sachacoldiq-coldiq-s-gtm-skills-master-skills-cold-email-skill-md,cold-email,sachacoldiq/ColdIQ-s-GTM-Skills,,copywriting,ambiguous,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/sachacoldiq-coldiq-s-gtm-skills-master-skills-cold-email-skill-md/content/SKILL.md,33,"| Copywriting frameworks & principles | **copywriting** | ""copywriting framework"", ""Do the Math"", ""Short Trigger"", ""Pattern Interrupt"", ""email framework"", ""copy principles"", ""email variations"", ""e-com cold email"" | Read `{SKILL_BASE}/.claude/skills/copywriting/SKILL.md` |"
random,sachacoldiq-coldiq-s-gtm-skills-master-skills-cold-email-skill-md,cold-email,sachacoldiq/ColdIQ-s-GTM-Skills,,email-infra,unresolved,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/sachacoldiq-coldiq-s-gtm-skills-master-skills-cold-email-skill-md/content/SKILL.md,34,"| Email infrastructure setup | **email-infra** | ""email infra"", ""setup domains"", ""DNS setup"", ""SPF/DKIM/DMARC setup"", ""warmup"", ""mailbox setup"", ""Instantly setup"", ""how many domains"", ""email blacklist"", ""scaling email"" | Read `{SKILL_BASE}/.claude/skills/email-infra/SKILL.md` |"
random,sachacoldiq-coldiq-s-gtm-skills-master-skills-cold-email-skill-md,cold-email,sachacoldiq/ColdIQ-s-GTM-Skills,sachacoldiq-coldiq-s-gtm-skills-master-skills-cold-email-claude-skills-first-touch-skill-md,first-touch,same_repo_unique,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/sachacoldiq-coldiq-s-gtm-skills-master-skills-cold-email-skill-md/content/SKILL.md,26,"| Writing a first cold email | **first-touch** | ""write a cold email"", ""email 1"", ""first touch"", ""outbound template"" | Read `{SKILL_BASE}/.claude/skills/first-touch/SKILL.md` |"
random,sachacoldiq-coldiq-s-gtm-skills-master-skills-cold-email-skill-md,cold-email,sachacoldiq/ColdIQ-s-GTM-Skills,sachacoldiq-coldiq-s-gtm-skills-master-skills-cold-email-claude-skills-follow-up-skill-md,follow-up,same_repo_unique,explicit_skill_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/sachacoldiq-coldiq-s-gtm-skills-master-skills-cold-email-skill-md/content/.claude/skills/re-engagement/SKILL.md,3,"description: Writes re-engagement emails to revive cold or lost leads. Use when the user asks to ""re-engage"", ""reactivate"", ""closed-lost email"", ""win back"", ""reconnect with old leads"", ""ramp re-engagement"", ""no-show follow-up"", or needs to email prospects who went dark weeks/months ago. Also triggers on ""revive dead leads"", ""lost deal email"", ""they ghosted me"". Do NOT use for follow-ups within an active sequence (use follow-up skill), first-touch emails, or deliverability questions."
random,sachacoldiq-coldiq-s-gtm-skills-master-skills-cold-email-skill-md,cold-email,sachacoldiq/ColdIQ-s-GTM-Skills,sachacoldiq-coldiq-s-gtm-skills-master-skills-cold-email-claude-skills-follow-up-skill-md,follow-up,same_repo_unique,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/sachacoldiq-coldiq-s-gtm-skills-master-skills-cold-email-skill-md/content/SKILL.md,27,"| Writing follow-up emails | **follow-up** | ""follow-up"", ""email 2/3"", ""no response"", ""bump"", ""breakup email"" | Read `{SKILL_BASE}/.claude/skills/follow-up/SKILL.md` |"
random,sachacoldiq-coldiq-s-gtm-skills-master-skills-cold-email-skill-md,cold-email,sachacoldiq/ColdIQ-s-GTM-Skills,sachacoldiq-coldiq-s-gtm-skills-master-skills-cold-email-claude-skills-personalization-skill-md,personalization,same_repo_unique,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/sachacoldiq-coldiq-s-gtm-skills-master-skills-cold-email-skill-md/content/SKILL.md,30,"| Personalization strategy | **personalization** | ""personalize at scale"", ""custom first lines"", ""Clay prompts"", ""hooks"" | Read `{SKILL_BASE}/.claude/skills/personalization/SKILL.md` |"
random,sachacoldiq-coldiq-s-gtm-skills-master-skills-cold-email-skill-md,cold-email,sachacoldiq/ColdIQ-s-GTM-Skills,sachacoldiq-coldiq-s-gtm-skills-master-skills-cold-email-claude-skills-re-engagement-skill-md,re-engagement,same_repo_unique,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/sachacoldiq-coldiq-s-gtm-skills-master-skills-cold-email-skill-md/content/SKILL.md,28,"| Re-engaging old/lost leads | **re-engagement** | ""re-engage"", ""closed-lost"", ""win back"", ""they ghosted"", ""reactivate"" | Read `{SKILL_BASE}/.claude/skills/re-engagement/SKILL.md` |"
random,sachacoldiq-coldiq-s-gtm-skills-master-skills-cold-email-skill-md,cold-email,sachacoldiq/ColdIQ-s-GTM-Skills,sachacoldiq-coldiq-s-gtm-skills-master-skills-cold-email-claude-skills-subject-lines-skill-md,subject-lines,same_repo_unique,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/sachacoldiq-coldiq-s-gtm-skills-master-skills-cold-email-skill-md/content/SKILL.md,29,"| Subject line writing/testing | **subject-lines** | ""subject line"", ""open rate"", ""A/B test subject"" | Read `{SKILL_BASE}/.claude/skills/subject-lines/SKILL.md` |"
