cohort,skill_id,skill_name,script_relpath,script_ext,script_bytes,op_read,op_write,op_delete,op_exec,op_network,op_credentials_access,matched_ops,evidence_patterns
random,letta-ai-ezra-skills-verify-claims-skill-md,verify-claims,scripts/verify.sh,.sh,2178,1,0,0,0,0,0,read,read=shell_cat
random,levifig-loaf-dist-codex-skills-foundations-skill-md,foundations,scripts/check-changelog-format.sh,.sh,2408,1,1,0,1,0,0,read;write;exec,read=shell_cat | write=shell_redirect | exec=shell_interpreter
random,levifig-loaf-dist-codex-skills-foundations-skill-md,foundations,scripts/check-commit-msg.sh,.sh,2539,1,1,0,0,0,0,read;write,read=shell_cat | write=shell_redirect
random,levifig-loaf-dist-codex-skills-foundations-skill-md,foundations,scripts/check-python-style.py,.py,5718,1,1,0,1,0,0,read;write;exec,read=python_read_text | write=shell_redirect | exec=shell_interpreter
random,levifig-loaf-dist-codex-skills-foundations-skill-md,foundations,scripts/check-secrets.sh,.sh,2305,1,1,0,1,0,1,read;write;exec;credentials_access,read=shell_cat | write=shell_redirect | exec=shell_interpreter | credentials_access=credential_words
random,levifig-loaf-dist-codex-skills-foundations-skill-md,foundations,scripts/check-test-naming.sh,.sh,3142,1,1,0,0,0,0,read;write,read=shell_cat | write=shell_redirect
random,levifig-loaf-dist-codex-skills-foundations-skill-md,foundations,scripts/validate-adr.py,.py,2831,1,1,0,1,0,0,read;write;exec,read=python_read_text | write=shell_redirect | exec=shell_interpreter
random,levifig-loaf-dist-codex-skills-foundations-skill-md,foundations,scripts/validate-compliance.py,.py,2055,1,1,0,1,0,0,read;write;exec,read=python_read_text | write=shell_redirect | exec=shell_interpreter
random,lewbei-pro-agent-skills-agent-skills-frontend-mcp-builder-skill-md,mcp-builder,scripts/connections.py,.py,4875,0,1,0,0,0,0,write,write=shell_redirect
random,lewbei-pro-agent-skills-agent-skills-frontend-mcp-builder-skill-md,mcp-builder,scripts/evaluation.py,.py,12575,0,1,0,1,0,1,write;exec;credentials_access,"write=python_write_text,python_json_dump,shell_redirect | exec=shell_interpreter | credentials_access=credential_words"
random,linxule-interpretive-orchestration-plugin-cowork-skills-literature-sweep-skill-md,literature-sweep,scripts/search-and-fetch.js,.js,10644,1,1,0,1,0,0,read;write;exec,"read=js_read_file | write=js_write_file,shell_redirect,copy_move | exec=shell_interpreter"
random,loctime-clawdbot-skills-bitwarden-skill-md,bitwarden,scripts/bw-session.sh,.sh,706,0,1,0,0,0,1,write;credentials_access,"write=shell_redirect | credentials_access=credential_words,shell_export_secret"
random,lojik-ng-qwen3-tts-openai-gradio-server-skills-qwen3-tts-skill-md,qwen3-tts,examples/usage_example.py,.py,516,0,0,0,0,0,0,,
random,lojik-ng-qwen3-tts-openai-gradio-server-skills-qwen3-tts-skill-md,qwen3-tts,scripts/qwen3_tts_client.py,.py,3054,0,1,0,1,1,1,write;exec;network;credentials_access,"write=python_open_write,python_json_dump | exec=shell_interpreter | network=python_requests | credentials_access=credential_words"
random,lucifer1004-claude-skill-typst-skills-typst-skill-md,typst,examples/perf-timings.py,.py,3135,1,1,0,1,0,0,read;write;exec,"read=python_open_read,python_json_load | write=python_json_dump,shell_redirect | exec=shell_interpreter"
random,lvcidpsyche-polymarket-arbitrage-bot-skills-moltbook-registry-skill-md,molt-registry,index.js,.js,5274,0,1,0,0,0,0,write,write=shell_redirect
random,majidraza1228-code-review-agent-code-documenter-skill-md,code-documenter,make_prompt.py,.py,1918,0,1,0,1,0,0,write;exec,"write=python_write_text,shell_redirect | exec=shell_interpreter"
random,malikabk-panacloud-ass1-claude-skills-golden-circle-skill-md,golden-circle,scripts/example.py,.py,585,0,1,0,1,0,0,write;exec,write=copy_move | exec=shell_interpreter
random,malikabk-panacloud-ass1-claude-skills-golden-circle-skill-md,golden-circle,scripts/golden_circle_analysis.py,.py,10651,0,1,0,1,0,0,write;exec,"write=python_json_dump,shell_redirect | exec=shell_interpreter"
random,markpitt-claude-skills-skills-fine-tuning-data-generator-skill-md,fine-tuning-data-generator,scripts/analyze_dataset.py,.py,11056,1,1,0,1,0,1,read;write;exec;credentials_access,"read=python_open_read | write=python_open_write,python_json_dump,shell_redirect | exec=shell_interpreter | credentials_access=credential_words"
random,markpitt-claude-skills-skills-fine-tuning-data-generator-skill-md,fine-tuning-data-generator,scripts/validate_chatml.py,.py,10009,1,1,0,1,0,0,read;write;exec,read=python_open_read | write=shell_redirect | exec=shell_interpreter
random,maximpodgore-mcp-testing-agent-data-skills-skill-creator-skill-md,skill-creator,scripts/init_skill.py,.py,11023,0,1,0,1,0,0,write;exec,"write=python_write_text,shell_redirect,mkdir,copy_move | exec=shell_interpreter"
random,maximpodgore-mcp-testing-agent-data-skills-skill-creator-skill-md,skill-creator,scripts/quick_validate.py,.py,3819,1,1,0,1,0,0,read;write;exec,read=python_read_text | write=shell_redirect | exec=shell_interpreter
random,maxoreric-agentui-cardfeed-skill-skill-md,cardfeed,app/eslint.config.js,.js,616,0,0,0,0,0,0,,
random,maxoreric-agentui-cardfeed-skill-skill-md,cardfeed,app/src/components/cards/index.ts,.ts,663,0,1,0,0,0,0,write,write=shell_redirect
random,maxoreric-agentui-cardfeed-skill-skill-md,cardfeed,app/src/hooks/useCardFeed.ts,.ts,5419,0,1,0,0,1,0,write;network,write=shell_redirect | network=js_fetch
random,maxoreric-agentui-cardfeed-skill-skill-md,cardfeed,app/src/types/card.ts,.ts,1166,0,0,0,0,0,0,,
random,maxoreric-agentui-cardfeed-skill-skill-md,cardfeed,app/vite.config.ts,.ts,401,0,1,0,0,0,0,write,write=shell_redirect
random,maxoreric-agentui-cardfeed-skill-skill-md,cardfeed,scripts/create_card.sh,.sh,3724,1,1,0,0,0,0,read;write,read=shell_cat | write=shell_redirect
random,maxoreric-agentui-cardfeed-skill-skill-md,cardfeed,scripts/push_card.sh,.sh,2618,0,1,0,0,0,0,write,"write=shell_redirect,copy_move"
random,maxoreric-agentui-cardfeed-skill-skill-md,cardfeed,scripts/read_response.sh,.sh,1018,1,1,0,0,0,0,read;write,read=shell_cat | write=shell_redirect
random,maxoreric-agentui-cardfeed-skill-skill-md,cardfeed,scripts/start.sh,.sh,2501,0,1,0,1,0,0,write;exec,write=shell_redirect | exec=shell_interpreter
random,maxoreric-agentui-cardfeed-skill-skill-md,cardfeed,server/index.js,.js,4368,1,1,0,0,0,0,read;write,read=js_read_file | write=js_write_file
random,ming-kai-lc-self-learn-claude-skills-pdf-processing-skill-md,pdf-processing,scripts/chunk_pdf.py,.py,10275,0,1,0,1,0,0,write;exec,"write=python_open_write,shell_redirect,mkdir | exec=shell_interpreter"
random,ming-kai-lc-self-learn-claude-skills-pdf-processing-skill-md,pdf-processing,scripts/extract_tables.py,.py,12910,0,1,0,1,0,0,write;exec,"write=python_open_write,python_json_dump,shell_redirect,mkdir | exec=shell_interpreter"
random,ming-kai-lc-self-learn-claude-skills-pdf-processing-skill-md,pdf-processing,scripts/extract_text.py,.py,11531,1,1,0,1,0,0,read;write;exec,"read=shell_cat | write=python_open_write,shell_redirect | exec=shell_interpreter"
random,ming-kai-lc-self-learn-claude-skills-pdf-processing-skill-md,pdf-processing,scripts/process_large_pdf.py,.py,19260,0,1,0,1,0,0,write;exec,"write=python_open_write,python_json_dump,shell_redirect,mkdir | exec=shell_interpreter"
random,minimax-ai-mini-agent-mini-agent-skills-artifacts-builder-skill-md,artifacts-builder,scripts/bundle-artifact.sh,.sh,1517,1,1,1,1,0,0,read;write;delete;exec,read=shell_cat | write=shell_redirect | delete=shell_rm | exec=shell_interpreter
random,minimax-ai-mini-agent-mini-agent-skills-artifacts-builder-skill-md,artifacts-builder,scripts/init-artifact.sh,.sh,9924,1,1,0,1,0,0,read;write;exec,"read=js_read_file,shell_cat | write=js_write_file,shell_redirect,copy_move | exec=shell_interpreter"
random,mmbilal2725-task-management-api-claude-skills-pytest-skill-md,pytest,assets/conftest_template.py,.py,6360,0,0,0,0,0,1,credentials_access,credentials_access=credential_words
random,mmbilal2725-task-management-api-claude-skills-pytest-skill-md,pytest,assets/test_template_basic.py,.py,4742,0,1,0,1,0,0,write;exec,write=shell_redirect | exec=shell_interpreter
random,mmbilal2725-task-management-api-claude-skills-pytest-skill-md,pytest,assets/test_template_fastapi.py,.py,10057,0,0,0,0,0,1,credentials_access,credentials_access=credential_words
random,mmbilal2725-task-management-api-claude-skills-pytest-skill-md,pytest,scripts/generate_tests.py,.py,11787,1,1,0,1,0,0,read;write;exec,"read=python_open_read | write=python_open_write,shell_redirect,mkdir | exec=shell_interpreter"
random,nsf-ctory-neoflw-metadata-skills-ops-status-skill-md,ops-status,scripts/report.sh,.sh,2080,1,1,0,1,0,0,read;write;exec,read=shell_cat | write=shell_redirect | exec=shell_interpreter
random,nymbo-skills-hugging-face-hugging-face-dataset-creator-skill-md,hugging-face-dataset-creator,scripts/dataset_manager.py,.py,18289,1,1,0,1,0,1,read;write;exec;credentials_access,"read=python_read_text,python_json_load | write=python_json_dump,shell_redirect | exec=shell_interpreter | credentials_access=credential_words"
random,nymbo-skills-hugging-face-model-trainer-skill-md,model-trainer,scripts/convert_to_gguf.py,.py,9870,0,1,0,1,0,0,write;exec,"write=mkdir,copy_move | exec=python_subprocess,shell_interpreter"
random,nymbo-skills-hugging-face-model-trainer-skill-md,model-trainer,scripts/dataset_inspector.py,.py,15661,0,1,0,1,1,0,write;exec;network,"write=python_json_dump,shell_redirect | exec=shell_interpreter | network=python_urllib,js_fetch"
random,nymbo-skills-hugging-face-model-trainer-skill-md,model-trainer,scripts/estimate_cost.py,.py,4818,0,1,0,1,0,0,write;exec,"write=shell_redirect,copy_move | exec=shell_interpreter"
random,nymbo-skills-hugging-face-model-trainer-skill-md,model-trainer,scripts/train_dpo_example.py,.py,3090,0,1,0,1,0,0,write;exec,write=shell_redirect | exec=shell_interpreter
random,nymbo-skills-hugging-face-model-trainer-skill-md,model-trainer,scripts/train_grpo_example.py,.py,2356,0,1,0,1,0,0,write;exec,write=shell_redirect | exec=shell_interpreter
random,nymbo-skills-hugging-face-model-trainer-skill-md,model-trainer,scripts/train_sft_example.py,.py,3323,0,1,0,1,0,0,write;exec,write=shell_redirect | exec=shell_interpreter
random,oimiragieo-agent-studio-claude-skills-archive-dead-additional-htmx-and-flask-instructions-skill-md,additional-htmx-and-flask-instructions,scripts/main.cjs,.cjs,1184,0,1,0,1,0,0,write;exec,write=shell_redirect | exec=shell_interpreter
random,oimiragieo-agent-studio-claude-skills-scientific-skills-skills-anndata-skill-md,anndata,hooks/post-execute.cjs,.cjs,118,0,0,0,0,0,0,,
random,oimiragieo-agent-studio-claude-skills-scientific-skills-skills-anndata-skill-md,anndata,hooks/pre-execute.cjs,.cjs,115,0,0,0,0,0,0,,
random,oimiragieo-agent-studio-claude-skills-scientific-skills-skills-anndata-skill-md,anndata,scripts/main.cjs,.cjs,146,0,0,0,0,0,0,,
random,oimiragieo-agent-studio-claude-skills-scientific-skills-skills-opentargets-database-skill-md,opentargets-database,hooks/post-execute.cjs,.cjs,118,0,0,0,0,0,0,,
random,oimiragieo-agent-studio-claude-skills-scientific-skills-skills-opentargets-database-skill-md,opentargets-database,hooks/pre-execute.cjs,.cjs,115,0,0,0,0,0,0,,
random,oimiragieo-agent-studio-claude-skills-scientific-skills-skills-opentargets-database-skill-md,opentargets-database,scripts/main.cjs,.cjs,159,0,0,0,0,0,0,,
random,oimiragieo-agent-studio-claude-skills-scientific-skills-skills-opentargets-database-skill-md,opentargets-database,scripts/query_opentargets.py,.py,10641,0,1,0,1,1,0,write;exec;network,write=shell_redirect | exec=shell_interpreter | network=python_requests
random,oimiragieo-agent-studio-claude-skills-scientific-skills-skills-pathml-skill-md,pathml,hooks/post-execute.cjs,.cjs,118,0,0,0,0,0,0,,
random,oimiragieo-agent-studio-claude-skills-scientific-skills-skills-pathml-skill-md,pathml,hooks/pre-execute.cjs,.cjs,115,0,0,0,0,0,0,,
random,oimiragieo-agent-studio-claude-skills-scientific-skills-skills-pathml-skill-md,pathml,scripts/main.cjs,.cjs,145,0,0,0,0,0,0,,
random,openclaw-skills-skills-claudiusaipro-claudius-skill-md,claudius,scripts/claudius.js,.js,3400,0,1,0,1,0,0,write;exec,write=shell_redirect | exec=shell_interpreter
random,openclaw-skills-skills-ctsolutionsdev-egvert-health-guardian-skill-md,health-guardian,scripts/analyze.py,.py,5842,1,1,0,1,0,0,read;write;exec,"read=python_json_load | write=shell_redirect,copy_move | exec=shell_interpreter"
random,openclaw-skills-skills-ctsolutionsdev-egvert-health-guardian-skill-md,health-guardian,scripts/import_health.py,.py,8673,1,1,1,1,0,0,read;write;delete;exec,"read=python_open_read,python_json_load,python_csv_reader | write=python_open_write,python_json_dump,shell_redirect,mkdir,copy_move | delete=python_remove,js_unlink | exec=shell_interpreter"
random,openclaw-skills-skills-deepseekoracle-lygo-champion-sephrael-echo-walker-skill-md,lygo-champion-sephrael-echo-walker,scripts/self_check.py,.py,1357,1,1,0,1,0,0,read;write;exec,read=python_read_text | write=copy_move | exec=shell_interpreter
random,openclaw-skills-skills-deepseekoracle-lygo-champion-sephrael-echo-walker-skill-md,lygo-champion-sephrael-echo-walker,scripts/show_hash.py,.py,231,1,0,0,0,0,0,read,read=python_read_text
random,openclaw-skills-skills-fadeloo-tiangong-wps-word-automation-skill-md,wps-word-automation,scripts/wps_word_automation.py,.py,6852,0,1,0,0,0,0,write,"write=python_write_text,mkdir,copy_move"
random,openclaw-skills-skills-icemilo414-cognitive-memory-skill-md,cognitive-memory,scripts/init_memory.sh,.sh,5184,0,1,0,1,0,1,write;exec;credentials_access,"write=shell_redirect,mkdir,copy_move | exec=shell_interpreter | credentials_access=credential_words"
random,openclaw-skills-skills-icemilo414-cognitive-memory-skill-md,cognitive-memory,scripts/upgrade_to_1.0.6.sh,.sh,9348,1,1,0,1,0,0,read;write;exec,"read=python_open_read,python_json_load,shell_cat | write=python_open_write,python_json_dump,shell_redirect,mkdir,copy_move | exec=shell_interpreter"
random,openclaw-skills-skills-icemilo414-cognitive-memory-skill-md,cognitive-memory,scripts/upgrade_to_1.0.7.sh,.sh,7842,1,1,0,1,0,1,read;write;exec;credentials_access,"read=python_open_read,python_json_load,shell_cat | write=python_open_write,python_json_dump,shell_redirect,mkdir,copy_move | exec=shell_interpreter | credentials_access=credential_words"
random,openclaw-skills-skills-icemilo414-cognitive-memory-skill-md,cognitive-memory,upgrade_to_1.0.7.sh,.sh,7886,1,1,0,1,0,1,read;write;exec;credentials_access,"read=python_open_read,python_json_load,shell_cat | write=python_open_write,python_json_dump,shell_redirect,mkdir,copy_move | exec=shell_interpreter | credentials_access=credential_words"
random,openclaw-skills-skills-imthatcarlos-clawdvine-skill-latest-skill-md,clawdvine,scripts/check-balance.mjs,.mjs,2159,0,1,0,1,1,1,write;exec;network;credentials_access,write=shell_redirect | exec=shell_interpreter | network=js_fetch | credentials_access=credential_words
random,openclaw-skills-skills-imthatcarlos-clawdvine-skill-latest-skill-md,clawdvine,scripts/sign-siwe.mjs,.mjs,1545,0,0,0,1,0,1,exec;credentials_access,exec=shell_interpreter | credentials_access=credential_words
random,openclaw-skills-skills-imthatcarlos-clawdvine-skill-latest-skill-md,clawdvine,scripts/x402-generate.mjs,.mjs,3956,1,1,0,1,1,1,read;write;exec;network;credentials_access,read=shell_cat | write=shell_redirect | exec=shell_interpreter | network=js_fetch | credentials_access=credential_words
random,openclaw-skills-skills-jb-fliz-fliz-ai-video-generator-skill-md,fliz-ai-video-generator,assets/examples/curl_examples.sh,.sh,6183,1,1,0,0,1,1,read;write;network;credentials_access,read=shell_cat | write=copy_move | network=shell_http | credentials_access=credential_words
random,openclaw-skills-skills-jb-fliz-fliz-ai-video-generator-skill-md,fliz-ai-video-generator,assets/examples/nodejs_client.js,.js,11561,0,1,0,1,0,1,write;exec;credentials_access,"write=shell_redirect | exec=shell_interpreter | credentials_access=env_secret,credential_words"
random,openclaw-skills-skills-jb-fliz-fliz-ai-video-generator-skill-md,fliz-ai-video-generator,assets/examples/python_client.py,.py,14516,0,1,0,1,0,1,write;exec;credentials_access,"write=shell_redirect | exec=shell_interpreter | credentials_access=env_secret,credential_words"
random,openclaw-skills-skills-jb-fliz-fliz-ai-video-generator-skill-md,fliz-ai-video-generator,assets/examples/webhook_handler.py,.py,8598,0,1,0,1,0,0,write;exec,"write=python_open_write,python_json_dump,shell_redirect | exec=shell_interpreter"
random,openclaw-skills-skills-jb-fliz-fliz-ai-video-generator-skill-md,fliz-ai-video-generator,scripts/create_video.py,.py,4723,1,1,0,1,1,1,read;write;exec;network;credentials_access,"read=python_open_read | write=python_open_write,python_json_dump,shell_redirect | exec=shell_interpreter | network=python_requests | credentials_access=credential_words"
random,openclaw-skills-skills-jb-fliz-fliz-ai-video-generator-skill-md,fliz-ai-video-generator,scripts/list_resources.py,.py,5601,0,1,0,1,1,1,write;exec;network;credentials_access,"write=python_open_write,python_json_dump,shell_redirect | exec=shell_interpreter | network=python_requests | credentials_access=credential_words"
random,openclaw-skills-skills-jb-fliz-fliz-ai-video-generator-skill-md,fliz-ai-video-generator,scripts/poll_status.py,.py,6195,0,1,0,1,1,1,write;exec;network;credentials_access,write=shell_redirect | exec=shell_interpreter | network=python_requests | credentials_access=credential_words
random,openclaw-skills-skills-jb-fliz-fliz-ai-video-generator-skill-md,fliz-ai-video-generator,scripts/test_connection.py,.py,2798,0,1,0,1,1,1,write;exec;network;credentials_access,write=shell_redirect | exec=shell_interpreter | network=python_requests | credentials_access=credential_words
random,openclaw-skills-skills-josunlp-whisper-transcribe-skill-md,whisper-transcribe,scripts/transcribe.sh,.sh,3081,1,1,0,0,0,0,read;write,"read=shell_cat | write=shell_redirect,mkdir"
random,openclaw-skills-skills-louis-br-discord-watcher-skill-md,discord-watcher,update.sh,.sh,2006,0,1,1,0,0,1,write;delete;credentials_access,write=mkdir | delete=js_unlink | credentials_access=credential_words
random,openclaw-skills-skills-lraivisto-lraivisto-researchvault-skill-md,researchvault,main.py,.py,92,0,0,0,0,0,0,,
random,openclaw-skills-skills-lraivisto-lraivisto-researchvault-skill-md,researchvault,scripts/__init__.py,.py,0,0,0,0,0,0,0,,
random,openclaw-skills-skills-lraivisto-lraivisto-researchvault-skill-md,researchvault,scripts/core.py,.py,27838,0,1,0,0,1,1,write;network;credentials_access,"write=python_json_dump,shell_redirect,copy_move | network=python_requests,js_fetch | credentials_access=credential_words"
random,openclaw-skills-skills-lraivisto-lraivisto-researchvault-skill-md,researchvault,scripts/db.py,.py,11924,0,1,0,0,0,0,write,"write=python_json_dump,shell_redirect,mkdir"
random,openclaw-skills-skills-lraivisto-lraivisto-researchvault-skill-md,researchvault,scripts/heartbeat_scuttle.py,.py,757,0,0,0,0,0,0,,
random,openclaw-skills-skills-lraivisto-lraivisto-researchvault-skill-md,researchvault,scripts/mcp_server.py,.py,5938,0,1,0,1,0,0,write;exec,write=shell_redirect | exec=shell_interpreter
random,openclaw-skills-skills-lraivisto-lraivisto-researchvault-skill-md,researchvault,scripts/scuttle.py,.py,9989,0,1,0,0,1,0,write;network,"write=shell_redirect,copy_move | network=python_requests,js_fetch"
random,openclaw-skills-skills-lraivisto-lraivisto-researchvault-skill-md,researchvault,scripts/synthesis.py,.py,9387,1,1,0,0,0,0,read;write,"read=python_open_read | write=python_json_dump,shell_redirect,copy_move"
random,openclaw-skills-skills-lraivisto-lraivisto-researchvault-skill-md,researchvault,scripts/vault.py,.py,34484,0,1,0,0,0,0,write,"write=python_open_write,python_json_dump,shell_redirect"
random,openclaw-skills-skills-lraivisto-lraivisto-researchvault-skill-md,researchvault,scripts/watchdog.py,.py,6860,0,1,0,0,0,0,write,"write=python_json_dump,shell_redirect"
random,openclaw-skills-skills-lraivisto-lraivisto-researchvault-skill-md,researchvault,tests/__init__.py,.py,0,0,0,0,0,0,0,,
random,openclaw-skills-skills-lraivisto-lraivisto-researchvault-skill-md,researchvault,tests/conftest.py,.py,1360,0,0,0,0,0,0,,
random,openclaw-skills-skills-lraivisto-lraivisto-researchvault-skill-md,researchvault,tests/test_branches.py,.py,1954,0,0,0,0,0,0,,
random,openclaw-skills-skills-lraivisto-lraivisto-researchvault-skill-md,researchvault,tests/test_core.py,.py,2392,0,0,0,1,0,0,exec,exec=shell_interpreter
random,openclaw-skills-skills-lraivisto-lraivisto-researchvault-skill-md,researchvault,tests/test_db.py,.py,4394,0,0,0,0,0,0,,
random,openclaw-skills-skills-lraivisto-lraivisto-researchvault-skill-md,researchvault,tests/test_grokipedia.py,.py,1189,0,0,0,0,1,0,network,"network=python_requests,js_fetch"
random,openclaw-skills-skills-lraivisto-lraivisto-researchvault-skill-md,researchvault,tests/test_ingest_service.py,.py,1543,0,1,0,0,1,0,write;network,write=shell_redirect | network=js_fetch
random,openclaw-skills-skills-lraivisto-lraivisto-researchvault-skill-md,researchvault,tests/test_mcp_server.py,.py,2063,0,1,0,0,0,0,write,write=copy_move
random,openclaw-skills-skills-lraivisto-lraivisto-researchvault-skill-md,researchvault,tests/test_scuttle.py,.py,782,0,0,0,0,1,0,network,network=js_fetch
random,openclaw-skills-skills-lraivisto-lraivisto-researchvault-skill-md,researchvault,tests/test_smoke_cli.py,.py,2721,1,0,0,1,0,0,read;exec,read=python_read_text | exec=python_subprocess
random,openclaw-skills-skills-lraivisto-lraivisto-researchvault-skill-md,researchvault,tests/test_synthesis.py,.py,2113,0,1,0,0,0,0,write,write=python_write_text
random,openclaw-skills-skills-lraivisto-lraivisto-researchvault-skill-md,researchvault,tests/test_verification.py,.py,1792,0,0,0,0,0,0,,
random,openclaw-skills-skills-lraivisto-lraivisto-researchvault-skill-md,researchvault,tests/test_watchdog.py,.py,2668,0,1,0,0,1,0,write;network,write=shell_redirect | network=js_fetch
random,openclaw-skills-skills-lraivisto-lraivisto-researchvault-skill-md,researchvault,tests/test_youtube.py,.py,1310,0,1,0,0,1,0,write;network,"write=shell_redirect | network=python_requests,js_fetch"
random,openclaw-skills-skills-lxgicstudios-bundle-analyzer-skill-md,bundle-checker,src/cli.ts,.ts,962,0,0,0,1,0,0,exec,exec=shell_interpreter
random,openclaw-skills-skills-lxgicstudios-bundle-analyzer-skill-md,bundle-checker,src/index.ts,.ts,1871,1,1,0,0,0,0,read;write,read=js_read_file | write=copy_move
random,openclaw-skills-skills-lxgicstudios-image-optimizer-skill-md,image-optimizer,src/cli.ts,.ts,964,0,0,0,1,0,0,exec,exec=shell_interpreter
random,openclaw-skills-skills-lxgicstudios-image-optimizer-skill-md,image-optimizer,src/index.ts,.ts,1965,0,1,0,0,0,0,write,write=shell_redirect
random,openclaw-skills-skills-lxgicstudios-nginx-config-gen-skill-md,nginx-gen,src/cli.ts,.ts,985,0,1,0,1,0,0,write;exec,"write=js_write_file,shell_redirect | exec=shell_interpreter"
random,openclaw-skills-skills-lxgicstudios-nginx-config-gen-skill-md,nginx-gen,src/index.ts,.ts,894,0,0,0,0,0,0,,
random,openclaw-skills-skills-regalstreak-luma-skill-md,luma,scripts/fetch_events.py,.py,5990,0,1,0,1,1,0,write;exec;network,"write=python_json_dump,shell_redirect,copy_move | exec=shell_interpreter | network=python_urllib"
random,openclaw-skills-skills-rhlsthrm-lifi-orchestrator-skill-md,lifi-orchestrator,scripts/bridge.py,.py,8995,0,1,0,1,1,1,write;exec;network;credentials_access,"write=python_json_dump,shell_redirect | exec=shell_interpreter | network=python_requests | credentials_access=credential_words"
random,openclaw-skills-skills-rhlsthrm-lifi-orchestrator-skill-md,lifi-orchestrator,scripts/quote.py,.py,6196,0,1,0,1,1,1,write;exec;network;credentials_access,"write=python_json_dump,shell_redirect | exec=shell_interpreter | network=python_requests | credentials_access=credential_words"
random,openclaw-skills-skills-rhlsthrm-lifi-orchestrator-skill-md,lifi-orchestrator,scripts/status.py,.py,3348,0,1,0,1,1,1,write;exec;network;credentials_access,"write=python_json_dump,shell_redirect | exec=shell_interpreter | network=python_requests | credentials_access=credential_words"
random,openclaw-skills-skills-snail3d-clawd-skills-extracted-skill-md,skill-defender,scripts/aggregate_scan.py,.py,12582,0,1,0,1,0,0,write;exec,"write=python_json_dump,shell_redirect | exec=python_subprocess,shell_interpreter"
random,openclaw-skills-skills-snail3d-clawd-skills-extracted-skill-md,skill-defender,scripts/scan_skill.py,.py,33262,1,1,0,1,1,1,read;write;exec;network;credentials_access,"read=python_read_text | write=python_json_dump,shell_redirect,copy_move | exec=shell_interpreter | network=python_urllib | credentials_access=credential_words"
random,openclaw-skills-skills-tariqsumatri82-alpha-1-0-0-skill-md,alpha,scripts/alpha.py,.py,12931,1,1,0,1,1,0,read;write;exec;network,"read=python_open_read,python_json_load | write=python_open_write,python_json_dump,shell_redirect,mkdir | exec=shell_interpreter | network=python_urllib"
random,openidcsteam-backends-codebuddy-skills-code-review-skill-md,code-review,scripts/analyze_git_diff.py,.py,18088,1,1,0,1,0,0,read;write;exec,"read=python_open_read | write=python_open_write,python_json_dump,shell_redirect | exec=python_subprocess,shell_interpreter"
random,openidcsteam-backends-codebuddy-skills-code-review-skill-md,code-review,scripts/lint_check.py,.py,7071,1,1,0,1,0,0,read;write;exec,"read=python_read_text | write=shell_redirect | exec=python_subprocess,shell_interpreter"
random,openidcsteam-backends-codebuddy-skills-code-review-skill-md,code-review,scripts/parse_word.py,.py,2827,0,1,0,1,0,0,write;exec,"write=shell_redirect | exec=python_subprocess,shell_interpreter"
random,openidcsteam-backends-codebuddy-skills-code-review-skill-md,code-review,scripts/sync_standards.py,.py,6425,0,1,0,1,0,0,write;exec,"write=mkdir,copy_move | exec=python_subprocess,shell_interpreter"
random,openshift-online-maestro-claude-skills-trace-resource-request-skill-md,trace-resource-request,scripts/dump_logs.sh,.sh,731,0,1,0,0,0,0,write,"write=shell_redirect,mkdir"
random,openshift-online-maestro-claude-skills-trace-resource-request-skill-md,trace-resource-request,scripts/trace_request.sh,.sh,10268,1,1,0,0,0,0,read;write,read=shell_cat | write=shell_redirect
random,openshift-online-maestro-claude-skills-trace-resource-request-skill-md,trace-resource-request,scripts/trace_request_kusto.sh,.sh,12093,1,1,0,0,0,0,read;write,"read=shell_cat | write=shell_redirect,mkdir"
random,peparhugo-github-copilot-command-demo-github-skills-writing-skills-skill-md,writing-skills,render-graphs.js,.js,4857,1,1,0,1,0,0,read;write;exec,"read=js_read_file | write=js_write_file,shell_redirect,copy_move | exec=python_exec,js_child_process,shell_interpreter"
random,pluginagentmarketplace-custom-plugin-css-skills-css-architecture-skill-md,css-architecture,scripts/validate.py,.py,3784,1,1,0,1,0,0,read;write;exec,read=python_open_read | write=shell_redirect | exec=shell_interpreter
random,pluginagentmarketplace-custom-plugin-devrel-engineer-skills-events-event-management-skill-md,event-management,scripts/event_planner.py,.py,587,0,1,0,1,0,0,write;exec,write=python_json_dump | exec=shell_interpreter
random,plurigrid-asi-skills-skill-validation-gf3-skill-md,skill-validation-gf3,geodesics/validate_skills.geodesic.py,.py,7508,1,1,0,1,0,0,read;write;exec,"read=python_read_text | write=python_json_dump,shell_redirect | exec=shell_interpreter"
random,plurigrid-asi-skills-skill-validation-gf3-skill-md,skill-validation-gf3,validate_skills.py,.py,5787,1,1,0,1,0,0,read;write;exec,"read=python_read_text | write=python_json_dump,shell_redirect | exec=shell_interpreter"
random,randroids-dojo-godot-claude-skills-skills-godot-skill-md,godot,scripts/export_build.py,.py,7037,1,1,0,1,0,0,read;write;exec,"read=python_read_text | write=shell_redirect,mkdir | exec=python_subprocess,shell_interpreter"
random,randroids-dojo-godot-claude-skills-skills-godot-skill-md,godot,scripts/parse_results.py,.py,8063,0,1,0,1,0,0,write;exec,"write=python_json_dump,shell_redirect | exec=shell_interpreter"
